City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
696,Douentza,ML,14.9951,-2.9517,69.4,15,11,6.24,few clouds
697,Townsville,AU,-19.25,146.8,81.48,61,40,14.97,scattered clouds
698,Nagorsk,RU,59.3172,50.8078,1.54,100,94,2.01,overcast clouds
699,Tyukalinsk,RU,55.8732,72.1967,-13.18,100,96,6.2,overcast clouds
700,San Gil,CO,6.5557,-73.1331,73.08,93,60,1.61,broken clouds
701,Baherden,TM,38.4362,57.4316,40.19,91,50,12.73,scattered clouds
702,Durbuy,BE,50.35,5.4667,50.2,72,100,19.73,overcast clouds
703,Ust-Ordynskiy,RU,52.805,104.7508,-27.18,98,28,6.58,scattered clouds
704,Hue,VN,16.4667,107.6,64.51,94,75,9.22,mist
705,Mehrabpur,PK,28.1085,68.0254,59.18,30,2,6.82,clear sky
706,Uige,AO,-7.6087,15.0613,66.06,99,100,0.18,light rain
707,Bubaque,GW,11.2833,-15.8333,78.04,66,3,10.92,clear sky
708,Ust-Kuyga,RU,70.0167,135.6,-17.86,95,100,6.38,overcast clouds
709,Soyo,AO,-6.1349,12.3689,78.37,86,99,5.53,overcast clouds
710,Yerbogachen,RU,61.2767,108.0108,-31.25,100,87,3.4,overcast clouds
711,Arecibo,PR,18.4724,-66.7157,79.56,82,36,1.01,scattered clouds
712,Bagdarin,RU,54.4333,113.6,-18.18,97,97,4.14,overcast clouds
713,Ketchikan,US,55.3422,-131.6461,48.18,87,100,5.75,overcast clouds
714,Zabaykalsk,RU,49.6333,117.3167,-22.22,99,54,4.56,broken clouds
715,Dharchula,IN,29.85,80.5333,44.69,35,0,8.72,clear sky
716,Grindavik,IS,63.8424,-22.4338,28.87,93,100,11.5,light snow
717,Puerto Madero,MX,14.7208,-92.4215,88.0,45,20,5.75,few clouds
718,Lucea,JM,18.451,-78.1736,80.46,73,13,9.46,few clouds
719,Coruripe,BR,-10.1256,-36.1756,80.71,75,100,16.08,overcast clouds
720,Maracaju,BR,-21.6144,-55.1683,82.71,41,83,5.19,broken clouds
721,Kropotkin,RU,45.4375,40.5756,32.43,71,0,9.75,clear sky
722,Mogadishu,SO,2.0371,45.3438,76.87,81,98,17.78,overcast clouds
723,Klyuchi,RU,52.2667,79.1667,6.3,94,99,6.13,overcast clouds
724,Tarko-Sale,RU,64.9225,77.785,-9.44,97,12,10.85,few clouds
725,Hirara,JP,24.8,125.2833,64.67,88,75,26.46,broken clouds
726,Sao Felix Do Xingu,BR,-6.6447,-51.995,70.93,93,98,1.9,overcast clouds
727,Akropong,GH,5.9746,-0.0854,77.95,75,100,3.06,overcast clouds
728,Tsabong,BW,-26.0217,22.401,78.71,32,39,7.63,scattered clouds
729,Yulara,AU,-25.2406,130.9889,78.64,24,2,8.05,clear sky
730,Chipinge,ZW,-20.1883,32.6236,60.44,66,3,2.75,clear sky
731,Saint-Imier,CH,47.1528,6.9969,35.13,81,6,4.81,clear sky
732,Arkadak,RU,51.9326,43.4978,7.29,98,83,5.99,broken clouds
733,Oranjemund,NA,-28.55,16.4333,64.69,89,0,9.46,clear sky
734,Kamphaeng Phet,TH,16.25,99.5,78.73,54,91,2.95,overcast clouds
